Headline,Datetime,Sentiment,Score
"דיווח בלבנון: כטב""ם תקף רכב בדרום המדינה",2024-08-25T05:24:17,Neutral,0.999478519
"בחיפה מוציאים מתרחצים מהחופים, בשל הנחיות פיקוד העורף",2024-08-25T05:22:15,Neutral,0.981567323
"המשטרה פועלת בכמה זירות נפילה של רסיסי רקטות באצבע הגליל, אין נפגעים",2024-08-25T05:17:00,Negative,0.999919891
"צה""ל: הותקפו יותר מ-40 מרחבי שיגור בדרום לבנון",2024-08-25T05:10:49,Positive,0.99995923
"דיווחים בלבנון: תקיפות צה""ל בדרום המדינה נמשכות",2024-08-25T05:06:43,Positive,0.999958754
"קו הסיוע של נט""ל תוגבר בעקבות האירועים הביטחוניים",2024-08-25T05:04:47,Positive,0.999958277
"צה""ל: פגענו באלפי משגרים שחלקם כוונו למרכז הארץ, 100 מטוסים פעלו בו-זמנית",2024-08-25T04:55:44,Positive,0.999958038
משרד הבריאות: ניתן לפנות למרכזי החירום והתמיכה של קופות החולים כדי לקבל סיוע נפשי,2024-08-25T04:48:54,Positive,0.999751747
"חיזבאללה תכנן לפגוע במתקן אסטרטגי באזור ת""א, כולל אפשרות של פגיעה בנתב""ג",2024-08-25T04:43:30,Negative,0.999790728
"הותר לפרסום: סמ""ר עמית צדיקוב נפל בעזה מפיצוץ מטען",2024-08-25T04:36:51,Negative,0.948637426
אזעקות באזור מירון,2024-08-25T04:35:13,Neutral,0.99958843
"נתב""ג החל לחזור לפעילות רגילה",2024-08-25T04:32:42,Neutral,0.997746408
"גורם ישראלי: ""צוות המו""מ צפוי לצאת לקהיר""",2024-08-25T04:30:51,Neutral,0.999292493
"עשרות יירוטים מתחילת המטחים, זוהו כ-20 כטב""מים",2024-08-25T04:28:23,Neutral,0.991086185
"גורם מדיני: פועלים בתיאום מלא עם ארה""ב, כל האופציות על השולחן",2024-08-25T04:23:01,Positive,0.99778676
"שר ההגנה האמריקני שוחח עם גלנט: ""ארה""ב מחויבת להגן על ישראל""",2024-08-25T04:19:35,Neutral,0.996491492
"פגיעה ישירה בלול תרנגולות בגליל המערבי, בניינים נפגעו בעכו",2024-08-25T04:13:26,Negative,0.999921322
"כ""ץ לעשרות שרי חוץ בעולם: ""תמיכתכם בישראל חשובה בשעה זו""",2024-08-25T04:08:21,Positive,0.864778459
"חופי הכינרת ייסגרו לרחצה, עקב המצב הביטחוני",2024-08-25T04:02:30,Neutral,0.998123467
"חיזבאללה: ""הושלם בהצלחה השלב הראשון, שיגרנו יותר מ-320 רקטות""",2024-08-25T03:59:51,Negative,0.999129593
"הבית הלבן: ביידן עוקב מקרוב אחר המתרחש בישראל, והיה מעורב לאורך כל הערב",2024-08-25T03:56:55,Negative,0.999675512
"צה""ל עדכן בהנחיות בצפון ובמרכז: הגבלות על התקהלויות, מקומות עבודה ופעילויות חינוך",2024-08-25T03:52:40,Positive,0.999959707
"דיווח: ""ישראל פגעה במשגרים שתוכננו לירות ב-5:00 בבוקר, כל היעדים הושמדו""",2024-08-25T03:48:11,Positive,0.99986732
"דובר צה""ל בהצהרה: ההנחיות לעורף שונו, הגבלות על התקהלות - מגוש דן צפונה",2024-08-25T03:42:04,Positive,0.99995923
"פצועה קל מרסיסים בעכו, פונתה לחיפה באופן חריג",2024-08-25T03:38:13,Negative,0.999866366
"חיזבאללה בהודעה רשמית: מגיבים על חיסול פואד שוכר, ירינו כטב""מים ורקטות",2024-08-25T03:22:47,Positive,0.999958754
אזעקות גם בגולן: חשש לחדירת כלי טיס עוין,2024-08-25T03:17:12,Neutral,0.999662042
אזעקות לא פוסקות בגליל העליון,2024-08-25T03:15:09,Neutral,0.999542952
"צה""ל פועל לבד - אך בתיאום עם צבא ארה""ב; 150 שיגורים עד כה לצפון",2024-08-25T03:13:40,Positive,0.999958992
דיווח סעודי: יותר מ-100 רקטות שוגרו לישראל,2024-08-25T03:09:55,Negative,0.999903202
"שר הביטחון הכריז על ""מצב מיוחד"" ל-48 שעות בעורף",2024-08-25T03:08:00,Neutral,0.999480069
"לשכת רה""מ: נתניהו וגלנט מנהלים את האירוע בקריה",2024-08-25T03:03:37,Neutral,0.564245641
"מד""א: עד כה לא התקבלו קריאות על נפגעים",2024-08-25T03:00:38,Negative,0.999911427
גם תושבי עכו הונחו להישאר ליד מרחבים מוגנים,2024-08-25T02:58:54,Neutral,0.999205053
תושבים באזור עכו מדווחים על הפסקת חשמל,2024-08-25T02:56:31,Neutral,0.996728659
אזעקות לא פוסקות בצפון,2024-08-25T02:53:20,Neutral,0.99960047
בלבנון דיווחו: יותר מ-70 רקטות שוגרו לישראל,2024-08-25T02:52:27,Negative,0.999894977
אזעקות גם בעכו ובעין המפרץ,2024-08-25T02:47:49,Neutral,0.999355376
עשרות יירוטים בצפון; מטחים על הגליל המערבי,2024-08-25T02:47:40,Neutral,0.997752964
"מד""א: ""בעקבות הערכת מצב - אנו בכוננות שיא בכל רחבי הארץ""",2024-08-25T02:43:18,Positive,0.99992919
אזעקות גם במירון וליד נהריה,2024-08-25T02:41:55,Neutral,0.999532104
דיווח: התקיפות בדרום לבנון - יותר מ-20 דקות רצופות,2024-08-25T02:38:07,Positive,0.999958754
התרעות בזו אחר זו על ירי רקטות וחדירת כלי טיס ביישובי הגליל,2024-08-25T02:37:09,Negative,0.999911666
אזעקות בגליל המערבי,2024-08-25T02:31:59,Neutral,0.999614239
"צה""ל: ""נערכים לירי וכנראה גם נפילות, בשעות הקרובות יופצו הנחיות נוספות לציבור""",2024-08-25T02:30:49,Positive,0.999957561
"בעקבות מתקפת המנע נדחו ההמראות והנחיתות בנתב""ג",2024-08-25T02:25:10,Neutral,0.998434365
הקבינט זומן לדיון מיוחד בשעה 07:00,2024-08-25T02:23:02,Neutral,0.999307752
נתניהו וגלנט בקריה: פעולת המנע נגד חיזבאללה אושרה הלילה,2024-08-25T02:12:46,Neutral,0.998922765
"דובר צה""ל הזהיר את תושבי דרום לבנון: אתם בסכנה",2024-08-25T02:11:46,Positive,0.999958515
תושבים בצפון הונחו להישאר ליד מרחבים מוגנים,2024-08-25T02:06:15,Neutral,0.999548852
מכת המנע נגד חיזבאללה: בלבנון דיווחו על יותר מ-40 תקיפות,2024-08-25T02:04:58,Positive,0.999957561
"צה""ל: ""זיהינו היערכות של חיזבאללה למתקפה נגד ישראל - אנו תוקפים באופן יזום להסרת האיום""",2024-08-25T01:48:38,Positive,0.99995923
אוסטרליה: 4 פצועים באירוע דקירה בסידני,2024-08-25T01:45:55,Negative,0.989483178
רוסיה: 5 הרוגים ו-12 פצועים במתקפה אוקראינית במערב המדינה,2024-08-25T00:46:28,Negative,0.999920487
"רוסיה בביקורת על המערב בעקבות מעצר מייסד טלגרם: ""ידרשו את שחרורו?""",2024-08-24T23:53:58,Neutral,0.99951458
צרפת: המשטרה עצרה חשוד בפיגוע סמוך לבית כנסת בדרום המדינה,2024-08-24T22:45:42,Negative,0.999922156
"צה""ל: חוסל מחבל בעת שירה מג'נין לעבר מוצב צבאי, מצוד אחר מחבל נוסף",2024-08-24T22:25:09,Positive,0.999958277
גרמניה: המשטרה עצרה את החשוד המרכזי במסע הדקירות בפסטיבל במערב המדינה,2024-08-24T22:16:59,Negative,0.999835134
"צרפת: מייסד טלגרם נעצר בפריז, וצפוי לעמוד למשפט",2024-08-24T21:34:42,Neutral,0.894647419
דיווח סעודי: חמאס מתעקש שישראל תפנה את ציר נצרים וציר פילדלפי,2024-08-24T20:52:42,Neutral,0.649983883
דיווח לבנוני: השיחות עם משלחת חמאס בקהיר לא הובילו להתקדמות במגעים,2024-08-24T20:23:56,Negative,0.999558985
גרמניה: נעצר אדם נוסף במסגרת חקירת הפיגוע הקטלני בפסטיבל בזולינגן,2024-08-24T20:02:57,Negative,0.999921322
תושב רהט נעצר בחשד שאיים על אב לעיני ילדיו בתחנת דלק בכביש 6,2024-08-24T19:33:26,Neutral,0.992311299
רוכב טרקטורון נפצע קשה בתאונה בגליל התחתון,2024-08-24T19:12:30,Neutral,0.996943295
"נקבע מותה של הילדה שנפגעה מרכב בקריית אונו, המשטרה פתחה בחקירה",2024-08-24T18:50:55,Negative,0.999922156
"נכדתו של יורם מצגר, שגופתו חולצה מעזה: ""סבי הופקר שוב ושוב ע""י המדינה שלו""",2024-08-24T18:47:48,Negative,0.999688983
"דובר צה""ל: אנחנו לפני שבוע משמעותי, המוכנות שלנו גבוהה מאוד",2024-08-24T18:20:24,Positive,0.999958277
דאעש לקח אחריות על הפיגוע בפסטיבל בגרמניה,2024-08-24T18:15:06,Negative,0.999917746
"ילדה נפגעה מרכב בקריית אונו, מצבה אנוש",2024-08-24T17:40:02,Negative,0.999925256
"מאות מפגינים סמוך לביתו של נתניהו בקיסריה, אלפים מוחים בחיפה",2024-08-24T17:28:36,Negative,0.64244318
הותר לפרסום: 3 לוחמי מילואים נהרגו בקרבות ברצועה,2024-08-24T17:18:50,Negative,0.99990201
"צה""ל: האזרחים שנכנסו לקלקיליה יצאו באופן עצמאי, נורה מחבל שהשליך מטען",2024-08-24T17:07:49,Positive,0.999957204
חיל האוויר תוקף יעדי חיזבאללה בדרום לבנון,2024-08-24T16:44:06,Positive,0.999953032
"5 נעצרו לאחר המהומות בתל אביב שהסתיימו ברצח: ""נתפסו עם כלי תקיפה""",2024-08-24T16:37:27,Negative,0.565851867
גרמניה: מסע הדקירות בפסטיבל בזולינגן - פיגוע טרור,2024-08-24T16:22:18,Negative,0.999898076
"מתנחלים מתפרעים בכפר פלסטיני בהר חברון, כוחות הביטחון פועלים במקום",2024-08-24T16:07:33,Positive,0.999766171
"משפחות חטופים, לפני הפסגה בקהיר: ""זה לא ציר פילדלפי, זה ספין פילדלפי""",2024-08-24T15:20:58,Neutral,0.997925997
"עשרות מחבלים חוסלו בדיר אל-בלח, בחאן יונס הושמדה מנהרה באורך כ-500 מטרים",2024-08-24T14:30:00,Positive,0.999956846
"מחבלים זרקו מטען על כוחות שנכנסו לקלקיליה, אחד נפגע מירי הלוחמים",2024-08-24T13:44:55,Negative,0.999915957
דיווח: ראש ממשלת קטאר יגיע לשיחות בקהיר,2024-08-24T13:01:55,Neutral,0.98096633
"תינוקת נפגעה מסוס בטירה, מצבה בינוני",2024-08-24T13:00:24,Negative,0.999919295
"גרמניה: אדם נעצר, נבדקת מעורבותו במסע הדקירות בפסטיבל בזולינגן",2024-08-24T12:30:38,Negative,0.998665571
"מטען חבלה התפוצץ על כוח צה""ל בזמן סריקות בצפון השומרון, אין נפגעים",2024-08-24T12:21:04,Positive,0.9999547
"הרמטכ""ל האמריקני פתח בביקור לא-צפוי במזרח התיכון, במטרה למנוע הסלמה",2024-08-24T12:18:56,Negative,0.999904275
"נשיא סין יבקר ברוסיה באוקטובר, וישתתף בפסגה כלכלית שבה נמצאת איראן",2024-08-24T12:07:12,Negative,0.998321593
האקרים ניסו לפרוץ לאתר הכנסת - ונבלמו,2024-08-24T11:56:04,Negative,0.999913812
"החשוד בפיצוץ בצרפת נשא דגל פלסטין ואקדח, מקרון: ""זה פיגוע טרור""",2024-08-24T11:53:18,Negative,0.99988544
משרד הבריאות בעזה: 69 נהרגו ו-212 נפצעו ברצועה ביממה האחרונה,2024-08-24T11:35:19,Negative,0.999914408
מטרה אווירית חשודה יורטה מעל הים בנהריה,2024-08-24T11:20:33,Negative,0.999269426
"רוסיה ואוקראינה הכריזו: עסקת השבויים הושלמה, 115 שבו מכל צד",2024-08-24T11:15:30,Neutral,0.712294459
"בצרפת גינו את הפיצוץ ליד בית הכנסת בדרום המדינה: ""פעולה אנטישמית""",2024-08-24T11:09:12,Negative,0.99990499
דיווח: ישראל דורשת לקבל 5 חטופים חיים בכל שבוע במהלך הפסקת האש,2024-08-24T10:44:39,Neutral,0.999261081
"החשד לפיגוע בצרפת: תובע מיוחד יחקור את הפיצוץ, מצוד אחר המצית",2024-08-24T10:42:27,Negative,0.999901891
"חיזבאללה הודיע על הרוג נוסף משורותיו, ה-428 מתחילת המלחמה",2024-08-24T10:26:07,Neutral,0.999544203
"צה""ל: היירוט בגליל התחתון הלילה - לעבר מטרת שווא",2024-08-24T10:09:28,Positive,0.999959111
דיווח בלבנון: תקיפות ארטילריות בדרום המדינה,2024-08-24T10:00:00,Positive,0.999958992
רוסיה ואוקראינה הסכימו על עסקה לשחרור 115 שבויי מלחמה מכל צד,2024-08-24T09:57:36,Neutral,0.999261439
"5 בני אדם, בהם ילדים, נכוו ממים רותחים בבית כנסת בשומרון. רובם במצב בינוני",2024-08-24T09:45:15,Negative,0.99986589
"דיווח: ""ישראל תודיע למצרים שהיא מוכנה לסגת מ-5 נק' ביטחון בפילדלפי""",2024-08-24T09:35:58,Positive,0.999141812
"דיווח בלבנון: כטב""ם תקף בית בדרום המדינה, ירי ארטילרי לכפרים באזור",2024-08-24T09:32:28,Neutral,0.999395967
"בכיר בחמאס: חליל אל-חיה, סגנו של סינוואר, יוביל את משלחת הארגון לקהיר",2024-08-24T09:28:55,Positive,0.990467012
"הפלסטינים: צה""ל נסג מאזור פרויקט העיר חמד שליד חאן יונס",2024-08-24T09:18:09,Positive,0.999957442
"צרפת: שני רכבים התפוצצו ליד בית כנסת בדרום המדינה, שוטר נפצע",2024-08-24T09:06:56,Negative,0.9998492
"הקטטה בת""א - בשתי זירות: שוטר חשש לחייו וירה באוויר, רחובות נסגרו",2024-08-24T08:38:37,Negative,0.999802768
"כלבת פיטבול נשכה פעוטה בת שנתיים בקריית מוצקין, ופצעה אותה בינוני",2024-08-24T08:27:43,Negative,0.999869943
"הירי לק""ש והסביבה: רקטות התפוצצו בשטחים פתוחים, אין נפגעים",2024-08-24T08:14:45,Negative,0.999919653
"זלנסקי על הפלישה לקורסק: ""רוסיה תקפה ב-2022, עכשיו היא תדע מה זו נקמה""",2024-08-24T08:09:46,Negative,0.948105812
"בכיר בחמאס: ""זה שהמשלחת תצא לקהיר לא אומר שנשתתף בשיחות המו""מ""",2024-08-24T07:56:10,Neutral,0.999391198
שני הרוגים וחמישה פצועים בקטטה בין אריתריאים בדרום תל אביב,2024-08-24T07:45:08,Neutral,0.999387145
"דיווח בלבנון: ""פריצת דרך ואופטימיות"" במו""מ בין ישראל לחמאס",2024-08-24T07:33:50,Neutral,0.998600185
"דיווח: חמאס מתעקש שצה""ל ייסוג מפילדלפי ומנצרים כחלק מהעסקה",2024-08-24T07:27:42,Positive,0.999955177
אזעקות בקריית שמונה והסביבה,2024-08-24T07:23:10,Neutral,0.999572814
אזעקה באצבע הגליל,2024-08-24T07:16:54,Negative,0.99992466
"צה""ל חיסל ברצועת עזה מחבל ממטה הייצור של חמאס, לצד עשרות נוספים",2024-08-24T07:10:30,Positive,0.999958277
דיווח: מתחילת היום - 28 הרוגים ברצועת עזה,2024-08-24T07:02:48,Neutral,0.999151349
דיווח באל-ג'זירה: משלחת חמאס תצא היום לקהיר,2024-08-24T06:30:52,Neutral,0.992613196
סין: 11 הרוגים כתוצאה מגשמים כבדים שהכו בצפון-מזרח המדינה,2024-08-24T05:39:36,Neutral,0.98828727
גרמניה: מצוד מתנהל אחר התוקף שדקר למוות 3 ופצע 8 בפסטיבל במערב המדינה,2024-08-24T04:39:17,Neutral,0.999406695
"הפלסטינים: 12 הרוגים ו-15 פצועים בתקיפות צה""ל ברצועת עזה",2024-08-24T04:23:16,Positive,0.999959111
צעיר נפצע קשה באירוע אלימות בחדרה,2024-08-24T03:12:11,Negative,0.999925375
התחזית: ירידה קלה בטמפרטורות והקלה בעומסי החום,2024-08-24T02:59:16,Negative,0.999913931
"צה""ל: האזעקה באצבע הגליל - זיהוי שווא",2024-08-24T01:27:35,Positive,0.999956727
אזעקה במושב באצבע הגליל,2024-08-24T00:47:33,Negative,0.999925137
"דיווח: ""הכדורגלן מנור סולומון על סף מעבר ללידס יונייטד""",2024-08-24T00:30:56,Neutral,0.91487962
"גבר נפצע מירי בנגב, מצבו קשה",2024-08-23T23:06:48,Neutral,0.999485135
"האזעקות בגליל התחתון: יורט כטב""מ חיזבאללה שחדר מלבנון",2024-08-23T22:40:33,Neutral,0.999416471
לאחר האזעקות בגליל התחתון: בקריות מדווחים על הדי פיצוצים,2024-08-23T22:35:56,Neutral,0.999509454
אזעקות בגליל,2024-08-23T22:23:02,Neutral,0.999612272
"דיווח בגרמניה: נרצחים ופצועים במסע דקירות בפסטיבל, מצוד אחר החשוד",2024-08-23T21:01:52,Negative,0.535028756
השריפה בקריית שמונה: אין לכודים בבית שנפגע מרקטה,2024-08-23T20:50:23,Negative,0.999924779
"15 רקטות נורו לקריית שמונה, כמה מהן התפוצצו בעיר",2024-08-23T20:21:37,Negative,0.999916196
"הירי לקריית שמונה: חיזבאללה טוען ששיגר ""מטחי קטיושות למוצב ביפתח""",2024-08-23T20:01:10,Negative,0.999896646
"פגיעה ישירה במבנה בקריית שמונה, הושגה שליטה על השריפה ביער ביריה",2024-08-23T20:00:03,Negative,0.999921322
"ביידן וא-סיסי שוחחו על המגעים להסכם: ""על הצדדים להתגמש""",2024-08-23T19:44:51,Neutral,0.997614384
אזעקות נוספות בקריית שמונה והסביבה,2024-08-23T19:37:27,Neutral,0.99960202
"דיווח: ""ישראל תקפה חטיבה של הצבא הסורי שבו גורמים איראניים - אדם נהרג""",2024-08-23T19:30:29,Negative,0.999893188
אזעקות בקריית שמונה והאזור,2024-08-23T19:29:58,Neutral,0.99957794
"התובע הראשי בהאג דוחק בבית הדין: ""תפסקו בעניין צווי המעצר לנתניהו ולגלנט""",2024-08-23T19:19:19,Neutral,0.996772468
"רוברט קנדי ג'וניור הודיע על פרישה מהמרוץ לנשיאות ארה""ב ועל תמיכתו בטראמפ",2024-08-23T19:17:30,Positive,0.997589946
"דיווח: ""ישראל תקפה מפקדה ומרכז מחקרים של צבא סוריה""",2024-08-23T18:51:59,Neutral,0.626744628
"סוריה מאשימה: ""7 נפצעו בתקיפה ישראלית""",2024-08-23T18:29:53,Neutral,0.999533057
"דיווח: ""הטילים הישראליים הגיעו ליעדי התקיפה בסוריה""",2024-08-23T18:25:46,Negative,0.986856759
"צה""ל: מחבל נוסף במערך הרקטות של חיזבאללה חוסל במרחב צור",2024-08-23T17:43:19,Positive,0.9999578
דיווח בסוריה: פצועים בתקיפה בחומס,2024-08-23T17:37:30,Neutral,0.999621034
"40 רקטות נורו מלבנון במטחים לקריית שמונה, נפילות בעיר",2024-08-23T17:30:55,Negative,0.999916077
"נתניהו מסכים לנסיגה של מאות מטרים מציר פילדלפי, אך לא צפויה פריצת דרך במו""מ",2024-08-23T17:15:55,Neutral,0.998516381
רצף אזעקות בקריית שמונה והסביבה,2024-08-23T17:03:18,Neutral,0.99959141
"האזעקות בקריית שמונה ובאזור: ""נפילות בשטחים פתוחים, לא דווח על נפגעים""",2024-08-23T17:00:58,Negative,0.999921918
"דיווחים בסוריה: ""פיצוצים באזור חמה, ישראל תקפה שדה תעופה""",2024-08-23T16:58:20,Neutral,0.999421716
אזעקות בקריית שמונה והסביבה,2024-08-23T16:40:24,Neutral,0.999572814
"פיקוד העורף על החשש לחדירת כלי טיס: ""האירוע הסתיים""",2024-08-23T16:35:11,Neutral,0.999664187
"משרד הבריאות בלבנון: 10 הרוגים מהבוקר בתקיפות צה""ל",2024-08-23T16:33:25,Positive,0.99995935
חשש לחדירת כלי טיס עוין בגליל,2024-08-23T16:31:39,Neutral,0.999619126
אזעקה בגליל העליון,2024-08-23T16:29:31,Negative,0.999925017
בת שנתיים נפצעה באורח קשה מפגיעת רכב ברהט,2024-08-23T16:20:43,Neutral,0.999477804
משפחת החטוף עופר קלדרון דורשת מרגב: אל תזכירו אותו ואת ילדיו בטקס לציון 7/10,2024-08-23T16:13:35,Negative,0.640194833
חיזבאללה הודיע על הרוג שישי מהבוקר,2024-08-23T16:10:11,Neutral,0.999543965
"דיווח בלבנון: ""מכלי דלק נפגעו בתקיפת צה""ל באל חיאם ועולים באש""",2024-08-23T16:02:53,Positive,0.999956727
"חייל השליך רימון הלם לרכב פלסטיני שבו היו ילדים בחברון, תיפתח חקירה",2024-08-23T15:50:18,Negative,0.999900699
"חילופי אש בגבול הצפון: פגיעה בכביש בגולן, תקיפה ארטילרית בדרום לבנון",2024-08-23T15:40:35,Negative,0.994807422
"הותר לפרסום: לוחם המילואים אביתר עטואר נפל בעזה, 4 נפצעו קשה",2024-08-23T15:33:28,Negative,0.999709189
"צה""ל: כ-20 שיגורים חצו מלבנון לישראל, זוהו נפילות בשטחים פתוחים",2024-08-23T15:28:51,Positive,0.999958515
אזעקה בגליל העליון,2024-08-23T15:23:21,Negative,0.999925017
"ההתרעות בעוטף: 2 רקטות שוגרו מהרצועה - אחת יורטה, השנייה התפוצצה בשטח פתוח",2024-08-23T15:22:20,Negative,0.999901295
"כ-20 רקטות נורו במטח לצפת, שריפות פרצו ביער ביריה",2024-08-23T15:11:17,Negative,0.999913573
"אם ובתה נמצאו ללא רוח חיים בדירה בחיפה, אין חשד לפלילים",2024-08-23T15:09:52,Negative,0.999609888
"אזעקה בשדרות, לראשונה זה 3 שבועות",2024-08-23T15:03:39,Negative,0.999923348
אזעקות בצפת ובאזור מירון,2024-08-23T14:56:29,Neutral,0.999527574
"קונסול ישראל בניו יורק בדיון לקראת שנת הלימודים: ""ההתפרעויות צריכות להיפסק""",2024-08-23T14:54:00,Negative,0.999917865
הבית הלבן: הייתה התקדמות בשיחות בקהיר,2024-08-23T14:46:44,Neutral,0.999584973
"תושבי מושב בגליל הונחו ""להתפזר בכמה מניינים"" מחשש לירי חיזבאללה",2024-08-23T14:45:50,Negative,0.999819219
"חקלאים במועצת מרום הגליל הונחו: ""אין לשהות בשטחים פתוחים""",2024-08-23T14:29:56,Neutral,0.997843385
"3 ילדים אותרו בדירת חדר בירושלים, בתנאים ירודים, האם נעצרה בחשד להזנחה",2024-08-23T14:28:32,Negative,0.996525586
"חיזבאללה הודיע על מותו של מחבל נוסף משורותיו, החמישי מהבוקר",2024-08-23T14:17:13,Negative,0.999892235
"פצמ""ר ששוגר מצפון הרצועה התפוצץ במועצה האזורית חוף אשקלון",2024-08-23T13:56:52,Negative,0.999896646
"גלנט נגד בן גביר: ""מעשיו מסכנים את הביטחון הלאומי, ראש השב""כ מתריע""",2024-08-23T06:34:40,Negative,0.999570549
"עשרות מחבלים חוסלו באזור חאן יונס, כ-30 מטרות טרור הותקפו ברצועה",2024-08-23T06:28:05,Positive,0.999957323
דיווח: תקיפות אמריקניות-בריטיות בדרום-מערב תימן,2024-08-23T11:41:48,Positive,0.999958515
אוסטרליה: נשקיע בהגנת המערכת האקולוגית של שונית המחסום הגדולה,2024-08-23T05:04:18,Neutral,0.831314564
"הירי למירון: רקטות יורטו, אין נפגעים",2024-08-23T04:44:49,Negative,0.999911547
"דיווח בלבנון: ""תקיפות ארטילריה ישראליות בדרום המדינה""",2024-08-23T04:23:30,Positive,0.999959111
אוסטרליה: באוקטובר ניקח פיקוד על כוח המשימה הימי בים האדום,2024-08-23T04:11:06,Neutral,0.749073386
אזעקות באזור מירון,2024-08-23T03:53:43,Neutral,0.99958843
מזג האוויר בסוף השבוע: עומסי חום כבדים ברוב הארץ,2024-08-23T03:46:56,Negative,0.999272645
האריס: אדאג שישראל תוכל להגן על עצמה כך שלא תתמודד עם עוד 7.10,2024-08-23T03:12:02,Negative,0.99975127
"האריס תקפה את טראמפ: ""יהיו השלכות קשות אם הוא יחזור לבית הלבן""",2024-08-23T02:53:39,Negative,0.997685909
"האריס קיבלה רשמית את מועמדות המפלגה הדמוקרטית: ""אעבוד למען האזרחים""",2024-08-23T02:47:06,Positive,0.582921624
אזעקה בגליל העליון,2024-08-23T01:27:22,Negative,0.999925017
"ונצואלה: בית המשפט העליון אישר את תוצאות הבחירות, הנשיא שיבח: ""החלטה היסטורית""",2024-08-23T00:59:12,Positive,0.750580788
"שר ההגנה של ארה""ב שוחח עם גלנט: ""דנו בהתקדמות לקראת הבטחת הפסקת אש""",2024-08-23T13:37:54,Neutral,0.999384761
"שר הפנים קרא לנתניהו לערוך את הטקס לציון 7.10 בבית הנשיא: ""להפחתת הקיטוב""",2024-08-23T13:31:02,Neutral,0.999546468
חיזבאללה הודיע על הרוג נוסף משורותיו,2024-08-23T13:22:58,Neutral,0.999606192
"דיווח בלבנון: נפגעים בתקיפת רכב נוסף על ידי כטב""ם, מזרחית לצור",2024-08-23T13:17:45,Negative,0.999916077
"בומים על-קוליים נשמעו במרכז הארץ, בשל פעילות חיל האוויר בשמי לבנון",2024-08-23T13:14:21,Positive,0.999894142
"צה""ל: חוסל בדרום לבנון מחבל מרכזי ביחידת הרקטות והטילים של חיזבאללה",2024-08-23T13:03:52,Positive,0.999958396
ההתרעה בגליל המערבי - אזעקת שווא,2024-08-23T12:52:45,Negative,0.935435534
הרצוג מציע לנתניהו: הטקס הממלכתי לציון טבח 7/10 יתקיים בבית הנשיא,2024-08-23T11:34:15,Neutral,0.997761965
רוסיה: עונשי מאסר למוסלמים שניסו לפגוע בנוסעי מטוס מישראל באוקטובר,2024-08-23T11:32:08,Negative,0.99943918
דיווח בלבנון: הרוג בתקיפת האופנוע בדרום המדינה,2024-08-23T11:25:53,Neutral,0.999579966
אזעקה בגליל המערבי,2024-08-23T11:21:49,Negative,0.999924541
"צה""ל תקף מתחם שליטה של חמאס ששימש כבית ספר בעיר עזה",2024-08-23T11:21:23,Positive,0.9999578
בת שנתיים במצב אנוש לאחר שטבעה בבריכה פרטית באשקלון,2024-08-23T11:17:56,Neutral,0.998341799
דיווח בלבנון: פצוע בתקיפת אופנוע בדרום המדינה,2024-08-23T11:16:57,Neutral,0.999503255
"רוסיה: אסירים לקחו בני ערובה בבית סוהר, איש צוות נהרג",2024-08-23T11:16:04,Negative,0.999894142
לופטהנזה משהה טיסות לתל אביב עד 2 בספטמבר,2024-08-23T11:09:48,Neutral,0.999086857
חיזבאללה הכריז על שלושה הרוגים משורותיו,2024-08-23T10:57:25,Neutral,0.999550164
"האזעקה בגליל העליון: 8 שיגורים זוהו, לא ידוע על נפגעים",2024-08-23T10:53:19,Negative,0.999915242
"2 טילי נ""ט של חיזבאללה פגעו ביב""א במירון; כוננות בצפון לתגובת חיזבאללה",2024-08-23T10:48:08,Negative,0.958528042
"איסלנד: הר געש התפרץ בדרום-מערב המדינה, האזור פונה מתושבים",2024-08-22T23:54:34,Negative,0.843232095
"ארה""ב תמכור מסוקי אפאצ'י לדרום קוריאה, בצפון גינו: ""פרובוקציה""",2024-08-22T22:59:00,Neutral,0.998252571
יחידת החילוץ הוקפצה עקב דיווח על רוכב אופניים שנפצע בצפון מדבר יהודה,2024-08-22T21:01:00,Negative,0.848885953
אוקראינה: 3 הרוגים בתקיפות רוסיות במחוזות סומי וחרקוב,2024-08-22T20:37:52,Positive,0.999958873
דיווח: 2 הרוגים בתקיפה ישראלית בעיתא אל-ג'בל שבדרום לבנון,2024-08-23T10:37:01,Neutral,0.999614835
"נאס""א: נודיע בשבת כיצד יחולצו האסטרונאוטים שתקועים בחלל",2024-08-22T20:27:51,Neutral,0.998547971
"צעיר מראשון לציון חשוד שדקר ופצע בינוני גבר תושב העיר, הרקע פלילי",2024-08-22T19:47:16,Neutral,0.982127488
"פקיסטן: חמושים פתחו באש לעבר שוטרים במזרח המדינה, 11 נהרגו",2024-08-22T19:35:00,Negative,0.999880672
"מזכירות הממשלה פרסמה בשוגג את פרטיו האישיים של המפכ""ל המיועד",2024-08-22T19:28:19,Neutral,0.653659821
"שגרירת ארה""ב באו""ם: ""יש סכנה למלחמה אזורית, עלינו ללחוץ על חמאס""",2024-08-22T19:21:21,Negative,0.957459509
שוחרר ממעצר הנער שנחשד במעורבות באירועי טרור נגד פלסטינים,2024-08-22T19:09:56,Negative,0.999735653
